difficulty,14363025673660,14363025673660,14363025673660,14363025673660,14363025673660,14363025673660,14363025673660,14363025673660
sent_addresses,384210.008375746,384210.008375746,384210.008375746,384210.008375746,384210.008375746,384210.008375746,384210.008375746,384210.008375746
send_usd,9443943836.97342,9443943836.97342,9443943836.97342,9443943836.97342,9443943836.97342,9443943836.97342,9443943836.97342,9443943836.97342
market_cap,633776553294.889,633776553294.889,633776553294.889,633776553294.889,633776553294.889,633776553294.889,633776553294.889,633776553294.889
confirmation_time,11.1568500742737,11.1568500742737,11.1568500742737,11.1568500742737,11.1568500742737,11.1568500742737,11.1568500742737,11.1568500742737
transactions,200479.432346719,200479.432346719,200479.432346719,200479.432346719,200479.432346719,200479.432346719,200479.432346719,200479.432346719
median_transaction_size,1.00399097373796,1.00399097373796,1.00399097373796,1.00399097373796,1.00399097373796,1.00399097373796,1.00399097373796,1.00399097373796
mining_profitability,0.275004707379458,0.275004707379458,0.275004707379458,0.275004707379458,0.275004707379458,0.275004707379458,0.275004707379458,0.275004707379458
fee_reward,2.31895529673832,2.31895529673832,2.31895529673832,2.31895529673832,2.31895529673832,2.31895529673832,2.31895529673832,2.31895529673832
top_100_percent,15.3500001999247,15.3500001999247,15.3500001999247,15.3500001999247,15.3500001999247,15.3500001999247,15.3500001999247,15.3500001999247
median_transaction_value,640.003311878574,640.003311878574,640.003311878574,640.003311878574,640.003311878574,640.003311878574,640.003311878574,640.003311878574
av_transaction_value,378335.245758847,378335.245758847,378335.245758847,378335.245758847,378335.245758847,378335.245758847,378335.245758847,378335.245758847
block_size,627498.860360826,627498.860360826,627498.860360826,627498.860360826,627498.860360826,627498.860360826,627498.860360826,627498.860360826
hashrate,8.8469049084089e+19,9.587706394068e+19,9.8845469071479e+19,9.1761634965565e+19,9.6718957417981e+19,1.0725258765944e+20,9.8259229423745e+19,8.8469049084089e+19
active_addresses,678448.837424293,678448.837424293,678448.837424293,678448.837424293,678448.837424293,678448.837424293,678448.837424293,678448.837424293
google_trends,78.222318680202,78.222318680202,78.222318680202,78.222318680202,78.222318680202,78.222318680202,78.222318680202,78.222318680202
tweets,85437.8033422548,85437.8033422548,85437.8033422548,85437.8033422548,85437.8033422548,85437.8033422548,85437.8033422548,85437.8033422548
price,33794.9909930703,33794.9909930703,33794.9909930703,33794.9909930703,33794.9909930703,33794.9909930703,33794.9909930703,33794.9909930703
