T1,81.6435108160983,81.2698834063487,82.4295157583018,81.4557353750645,80.8262290773139,82.0533850204052,81.8167960995043,81.3479976788221
T2,24.7196547446984,25.552070815214,25.1568637281505,25.0918342067996,25.6415713434083,25.5608882340958,26.0612820530778,26.4089680348431
T3,52.672248504349,53.7418331101599,53.6035269864899,52.6368756328189,55.3148529171949,54.2041976660589,56.970285044675,57.1899370579741
T4,113.943405931969,110.952813339712,108.05315781409,104.79312470771,102.561991666577,96.1970356228297,92.3780326898157,91.2579796132694
T5,130.492800001404,131.428277221307,133.562173483766,130.4565774386,132.330528118964,131.034485028169,131.708664113056,131.110829530856
T6,59.0483275115343,57.0834867761647,56.6436366845328,55.3324101722383,56.8063769056611,56.5593899274418,57.5116723252021,57.2772567798151
T7,150.009218132416,152.947810531142,153.854041828957,148.301764117469,148.420713490123,147.259743275086,144.483829380069,144.228439254436
T8,33.578713281167,33.3011229411261,33.2173858370604,33.2364169591565,33.3338262918294,33.1757344603052,32.0948984874754,30.9980225201457
T9,35.5986075442474,38.0033030826868,40.2275783904901,41.9236671928667,42.6003463793755,43.8239829166176,44.0924955536815,44.3535866542341
T10,124.065535709483,121.135975862361,121.003801736894,118.385147227809,120.443543319523,120.206336253393,121.115356851304,119.737858460563
T11,111.284021697858,111.897397901329,111.194198795701,110.595100530582,111.777265272819,110.815261618292,112.076902635429,112.18120690388
T12,62.0309122793944,60.5665021207465,60.88389980542,59.3482606102453,58.5795886218409,58.9745526200755,57.7282035825497,56.4619230385448
T13,95.6688567288781,94.0724429642958,94.8695964343335,89.9718044563254,90.4865348735543,89.8768032336347,88.4102464660878,86.9481240807354
T14,31.7687419071799,31.9716441121654,31.617937416786,32.1171448914454,31.9377270005221,32.5803183710303,32.6567481152735,32.903317028389
T15,79.5251829171932,82.3888687608157,88.1080076725567,88.6047882242549,94.1662917696818,97.2226736619133,101.861271818061,100.972025667535
T16,171.50067659166,177.257525765383,182.717076108451,180.613783590367,183.572409817432,183.703618988999,184.242423505541,186.941437365377
T17,63.41516824942,64.1016657554398,64.7281991866717,63.513366291866,64.3573185135194,64.5205997074463,64.8652557473245,66.1475922170705
T18,51.1080610461871,51.6000138996973,51.9744905370367,51.3026711357452,51.3970514254977,52.8339061501173,52.2079522936193,52.6255726271398
T19,59.1379050213981,64.6916769289069,76.2825684324114,68.8439508691222,92.6480858577966,94.2629365905579,108.294496037986,113.815713293738
T20,166.919762363205,172.934280011793,170.998626146169,170.935365392687,170.526405356187,173.308088036688,171.715367613317,169.769845492623
T21,53.2628865381768,54.3183741902723,53.5791598995936,53.5675036316973,54.145372960287,54.8673611859913,55.1138914822716,56.148550784196
T22,62.9302500333454,63.8506586386949,66.3556831642086,66.8242330952351,67.5546593827358,68.3777126696983,68.3743047479616,68.8718666288966
T23,83.5333186177413,86.0585964137069,86.868431890924,88.645829960119,90.1484788954129,92.2273437772552,92.438025303894,93.3002079284541
T24,78.007695595253,83.8826849871565,96.0901426182477,94.1483754472763,109.5532230555,109.099101025612,117.239680557514,121.694889752145
T25,164.868363314632,157.194047789976,151.563668273423,147.172578223703,143.055641532038,143.508714685614,139.847131791311,134.383146901432
T26,99.9576083070736,97.7657977989753,93.0005081861314,91.133525639967,91.9406089874502,91.4213730059174,88.0302271461355,85.3016630658699
T27,64.7049156016683,65.5102774724986,64.6582364991043,64.595194145426,64.9448809474015,65.0498262237801,64.9016803646315,66.2682898098597
T28,72.2835345646665,73.0059080271082,72.3206454250745,71.7184118617096,72.2049696421451,72.3727546618555,72.9699459079622,72.708325342282
T29,29.5783192830434,30.5353401314402,28.7684783502977,28.460488754913,29.920332425985,29.8400289907108,29.6044277628672,31.9371887917206
T30,77.3348901168597,73.6425948267967,71.2508586343687,68.8386937053971,67.5059963294885,66.3961340700669,65.2388619832523,64.3955676765121
T31,96.8722464126398,93.3980236107768,90.8916319677353,89.8065896324124,89.6410178892229,82.3433400879672,85.0106174452454,81.4409983714252
T32,142.955907270954,145.574850660318,148.307371473547,143.058991768891,154.021323986063,153.001617383464,163.078899816907,155.216578403838
T33,83.3883769705787,82.1303747703979,81.2799860338901,81.3772602925771,79.0481547633231,78.9366419028978,77.2450326181566,76.1101589662502
T34,183.215606650542,183.093422627388,184.255592618802,179.445167691425,182.003219632354,185.226564374021,184.953640245008,179.114241693999
T35,54.5605230715198,53.8975542007854,52.9300371045756,52.503571416262,51.7692652624734,51.1567686615572,50.2881096968698,50.0338353125495
